InstanceID,ProtoSurveyID,SHELL_START_DATE,SHELL_START_TIME,SHELL_COUNTRY,SHELL_LANGUAGE,SHELL_RECORDING_CONFIRMATION,SHELL_GENDER,SHELL_AGE,SHELL_AGE.SHELL_AGE_Age,SHELL_AGE_RECODED,QCenter,TOI,Qplace,RQ1._1,RQ1._2,RQ1._3,RQ1._4,RQ1._4._C_4,RQ2,DEM1,DEM1._C_1,DEM1PostCode,DEM2,DEM3,DEM3._C_7,DEM4a,DEM4b,DEM5a,DEM5a._C_15,DEM5b,DEM6,QSEC,Q1._1,Q1._2,Q1._3,Q1._4,Q1._5,Q1._6,Q2,Q2._C_1,Q3._1,Q3._2,Q3._3,Q3._4,Q3._5,Q3._6,Q3._7,Q4Loop@_1.Q4,Q4Loop@_2.Q4,Q4Loop@_3.Q4,Q4Loop@_4.Q4,Q4Loop@_5.Q4,Q4Loop@_6.Q4,Q5Loop@_1.Q5,Q5Loop@_2.Q5,Q5Loop@_3.Q5,Q5Loop@_4.Q5,Q5Loop@_5.Q5,Q5Loop@_6.Q5,Q5Loop@_7.Q5,Q6Loop@_1.Q6._1,Q6Loop@_1.Q6._2,Q6Loop@_1.Q6._3,Q6Loop@_1.Q6._4,Q6Loop@_1.Q6._5,Q6Loop@_1.Q6._6,Q6Loop@_2.Q6._1,Q6Loop@_2.Q6._2,Q6Loop@_2.Q6._3,Q6Loop@_2.Q6._4,Q6Loop@_2.Q6._5,Q6Loop@_2.Q6._6,Q6Loop@_3.Q6._1,Q6Loop@_3.Q6._2,Q6Loop@_3.Q6._3,Q6Loop@_3.Q6._4,Q6Loop@_3.Q6._5,Q6Loop@_3.Q6._6,Q6Loop@_4.Q6._1,Q6Loop@_4.Q6._2,Q6Loop@_4.Q6._3,Q6Loop@_4.Q6._4,Q6Loop@_4.Q6._5,Q6Loop@_4.Q6._6,Q6Loop@_5.Q6._1,Q6Loop@_5.Q6._2,Q6Loop@_5.Q6._3,Q6Loop@_5.Q6._4,Q6Loop@_5.Q6._5,Q6Loop@_5.Q6._6,Q6Loop@_6.Q6._1,Q6Loop@_6.Q6._2,Q6Loop@_6.Q6._3,Q6Loop@_6.Q6._4,Q6Loop@_6.Q6._5,Q6Loop@_6.Q6._6,Q7Insert,Q7,Q8Loop@_1.Q8,Q8Loop@_2.Q8,Q8Loop@_3.Q8,Q8Loop@_4.Q8,Q8Loop@_5.Q8,Q8Loop@_6.Q8,Q8Loop@_7.Q8,Q8Loop@_8.Q8,Q9,D12,weight
41610,429,13691203200,13692035849,1,5,1,1,1,22,1,2,1,2,0,0,0,1,Carpenter,2,1,22,1,1,1,,5,,2,,,8000,,0,0,0,0,0,1,2,,0,0,0,0,0,0,1,1,2,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,2,1,1,2,1,2,0.802632
41611,429,13691203200,13692037982,1,5,1,1,1,20,1,2,1,2,0,0,0,1,Helper,2,1,20,1,1,2,,5,,1,,,4000,,0,0,0,0,0,1,2,,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1,2,1,2,2,1,2,2,2,0.802632
41624,429,13691203200,13692038691,1,5,2,1,1,36,3,2,1,2,0,0,0,1,Helper,2,1,36,3,1,8,,4,,2,,,20000,,0,0,0,1,0,0,1,Kinar,0,0,0,0,1,0,0,1,1,2,1,1,2,1,1,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,1,1,2,1,2,1.289944
41627,429,13691376000,13692030844,1,3,1,2,1,60,5,3,1,2,0,0,0,1,Work assistant. Retired,2,1,60,4,2,2,,6,,15,House wife,,15000,,0,0,0,1,0,0,1,Hizre,0,0,0,0,1,0,0,5,4,4,4,1,1,1,1,5,4,5,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,1.128701
41629,429,13691376000,13692031022,1,3,1,1,1,48,4,3,1,2,0,0,0,1,Fermer,2,1,48,4,1,2,,4,,2,,,5000,,0,0,0,0,1,0,1,Hijra,0,1,0,0,0,0,0,2,4,5,5,2,2,2,3,3,4,3,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1.003289
41640,429,13691203200,13692039354,1,5,2,1,1,24,1,2,1,2,0,0,0,1,Card  bord,2,1,24,1,1,1,,4,,2,,,5000,,0,0,0,0,1,0,1,Hijara,0,0,0,0,1,0,0,1,2,1,2,2,1,2,2,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,1,2,2,2,2,2,0.802632
41662,429,13691376000,13692031327,1,5,1,1,1,60,5,5,1,2,0,0,0,1,Aquapreser thearepy,2,1,60,4,1,2,,9,,8,,,8000,,0,0,0,1,0,0,1,Swangi,0,0,1,0,0,0,0,1,1,1,1,1,1,1,4,1,1,4,4,4,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,4,1,1,1,1,1,2,2,1.630345
41671,429,13691376000,13692032428,1,3,1,2,1,26,2,3,1,2,0,0,0,1,Fermer,2,1,26,2,2,2,,5,,14,,,6000,,0,0,0,0,1,0,1,Masi,1,0,0,0,0,0,0,5,2,5,2,2,2,3,5,3,3,2,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,2,2,2,2,2,2,2,2,3,2,0.802632
41681,429,13691376000,13692032540,1,5,1,1,1,47,4,5,1,2,0,0,0,1,Teacher,2,1,47,4,1,2,,10,,15,Teacher,,8500,,0,0,0,0,1,0,1,Kinner,1,0,0,0,0,0,0,1,1,1,1,1,1,4,4,4,1,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,3,4,2,3,5,1,1,2,1.630345
41687,429,13691376000,13692033709,1,3,1,1,1,47,4,3,1,2,0,0,0,1,Labour,2,1,47,4,1,2,,3,,2,,,6000,,0,0,0,0,1,0,1,Didi,0,0,0,0,0,0,1,2,2,2,1,1,2,1,2,3,3,2,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,3,2,1.003289
41691,429,13691376000,13692033896,1,5,1,1,1,26,2,5,1,2,0,0,0,1,Princple,2,1,26,2,1,2,,10,,9,,,9000,,0,0,0,0,1,0,1,Gey,0,0,0,0,0,0,1,4,3,5,4,4,1,4,4,4,1,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4,4,4,4,4,4,1,1,2,0.802632
41703,429,13691376000,13692033445,1,5,1,2,1,21,1,5,1,2,0,0,0,1,Kheti,2,1,21,1,2,1,,9,,13,,,10000,,0,0,0,1,0,0,1,Kinnar,0,0,0,0,1,0,0,1,1,1,1,1,1,4,4,4,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,5,1,2,2,1.128701
41713,429,13691376000,13692033026,1,5,1,2,1,21,1,5,1,2,0,0,0,1,Mistri,2,1,21,1,2,2,,3,,15,Housewife,,5000,,0,0,0,0,1,0,1,Chhakka,0,0,0,0,1,0,0,2,2,4,4,1,2,3,1,1,4,2,2,3,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,4,4,4,2,1,2,2,4,4,3,1,1.128701
41719,429,13691376000,13692035201,1,3,1,1,1,40,3,3,1,2,0,0,0,1,Parts shop Salesman,2,1,40,3,1,2,,5,,4,,,8000,,0,0,0,1,0,0,1,Hizre,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,1,2,2,1,2,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,2,1,3,3,3,2,2,3,3,1,2,0.877878
41730,429,13691376000,13692036129,1,5,1,2,1,60,5,5,1,2,0,0,0,1,Pentar,2,1,60,4,2,5,,1,,15,Housewife,,10000,,0,0,0,1,0,0,1,Chhakka,0,0,0,1,0,0,0,4,3,1,2,4,2,2,1,1,1,3,2,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2,1,3,1,2,2,4,4,2,3,1,1.114766
41735,429,13691376000,13692036377,1,3,1,2,1,44,3,3,1,2,0,0,0,1,M parts,2,1,44,3,2,2,,5,,4,,,5000,,0,0,0,1,1,0,1,Hizra,0,0,1,0,0,0,0,2,2,2,1,1,4,3,1,2,2,2,2,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,4,1,4,4,4,4,1,4,4,4,2,0.752467
41749,429,13691376000,13692037247,1,3,1,1,1,46,4,3,1,2,0,0,0,1,PartsWorksShop,2,1,46,4,1,2,,10,,4,,,10000,,0,0,0,1,0,0,1,Hizre,1,0,0,0,0,0,0,1,2,1,1,1,1,2,4,4,1,2,1,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,4,1,2,1.003289
41752,429,13691376000,13692036073,1,5,1,2,1,43,3,5,1,2,0,0,0,1,Majduri,2,1,43,3,2,2,,1,,15,Housewife,,10000,,0,0,0,1,0,0,1,Kinnar,0,0,0,0,1,0,0,1,1,1,1,1,1,4,1,5,1,5,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,4,1,4,1,3,2,0.877878
41770,429,13691376000,13692038330,1,3,1,1,1,24,1,3,1,2,0,0,0,1,TeaShop,2,1,24,1,1,1,,5,,3,,,8000,,0,0,0,1,0,0,1,Hizre,0,1,0,0,0,0,0,2,2,4,2,2,2,3,3,4,3,2,1,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,4,2,2,1.003289
41771,429,13691376000,13692037973,1,5,1,1,1,26,2,5,1,2,0,0,0,1,Tent shop,2,1,26,2,1,1,,5,,4,,,12000,,0,0,0,1,0,0,1,Chhaka,0,1,0,0,0,0,0,2,3,1,2,3,2,4,2,2,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,2,1,1,3,2,1,3,1,0.802632
41780,429,13691376000,13692038518,1,5,1,1,1,28,2,5,1,2,0,0,0,1,Shop,2,1,28,2,1,1,,8,,4,,,5000,,0,0,0,1,0,0,1,Kinnar,0,1,1,1,0,0,0,4,1,4,4,1,1,4,4,1,1,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,4,1,2,1,0.802632
41782,429,13691203200,13692026986,1,3,1,2,1,28,2,3,1,2,0,0,0,1,Nursery,2,1,28,2,2,2,,5,,14,,,5000,,0,0,0,0,1,0,1,Hijra,0,0,0,0,1,0,0,5,2,5,2,2,2,3,3,5,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,2,2,2,2,2,2,4,2,5,2,0.802632
41783,429,13691376000,13692017815,1,3,1,1,1,36,3,3,1,2,0,0,0,1,Lower,2,1,36,3,1,2,,9,,5,,,15000,,0,0,0,0,1,0,1,Hizra,1,0,0,0,0,0,0,3,4,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,2,0.877878
41784,429,13691376000,13692018912,1,3,1,1,1,32,2,3,1,2,0,0,0,1,MECHANIC,2,1,32,2,1,2,,8,,2,,,4000,,0,0,0,0,1,0,1,Hijra,1,0,0,0,0,0,0,2,3,2,2,2,2,2,5,3,3,2,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,4,4,2,2,1,2,4,2,4,2,2,1.146617
41785,429,13691376000,13692020183,1,3,1,1,1,18,1,3,1,2,0,0,0,1,Furmer,2,1,18,1,1,1,,7,,13,,,4000,,0,0,0,1,0,0,1,HIZRA,0,0,0,0,0,1,0,5,5,2,1,1,1,1,5,5,5,5,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,1,1,1,1,4,1,1,5,2,1.003289
41786,429,13691376000,13692021402,1,3,1,1,1,52,4,3,1,2,0,0,0,1,Farnar,2,1,52,4,1,2,,3,,15,Farmer,,4000,,0,0,0,1,0,0,2,,0,0,0,1,0,0,0,1,1,4,1,1,1,1,1,4,4,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,5,1,1,1,1,4,1,4,4,5,2,1.003289
41787,429,13691376000,13692022991,1,3,1,1,1,22,1,3,1,2,0,0,0,1,Farmer,2,1,22,1,1,1,,9,,13,,,4000,,0,0,0,0,1,0,1,Hizra,0,1,0,0,0,0,0,4,1,2,1,1,1,1,1,4,4,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1.003289
41788,429,13691376000,13692024270,1,3,1,1,1,38,3,3,1,2,0,0,0,1,Busness,2,1,38,3,1,2,,3,,4,,,5000,,0,0,0,0,1,0,1,Hizra,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5,4,1,1,1,1,1,1,1,5,2,0.877878
41789,429,13691376000,13692025934,1,3,1,1,1,71,6,3,1,2,0,0,0,1,Skildwarker,2,1,71,4,1,2,,4,,14,,,4000,,0,0,0,0,0,1,2,,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,1,2,4,1,1,1,4,4,4,2,1.003289
41790,429,13691376000,13692027209,1,3,2,2,1,44,3,3,1,2,0,0,0,1,Skildwarker,2,1,44,3,2,5,,3,,15,Housewife,,3000,,0,0,0,1,0,0,1,Hizra,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,1,1,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,1,1,1,1,1,1,1,1,5,2,0.752467
41791,429,13691376000,13692028413,1,3,2,2,1,26,2,3,1,2,0,0,0,1,Skildwarker,2,1,26,2,2,2,,6,,15,Housewife,,5000,,0,0,0,1,0,0,1,Hizra,0,1,0,0,0,0,0,4,1,4,1,1,1,4,2,4,1,1,4,4,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,5,1,1,1,1,4,1,4,1,4,2,0.802632
41792,429,13691376000,13692029903,1,3,2,1,1,36,3,3,1,2,0,0,0,1,Skildwarker,2,1,36,3,1,2,,3,,2,,,5000,,0,1,0,0,0,0,1,Masi,0,0,0,1,0,0,0,1,4,4,1,1,1,1,1,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,1,1,1,1,1,4,4,4,1,2,0.877878
41800,429,13691376000,13692039709,1,3,1,1,1,53,4,3,1,2,0,0,0,1,LethMachineWorkshop,2,1,53,4,1,2,,3,,4,,,7000,,0,0,0,1,0,0,1,Hizra,0,1,0,0,0,0,0,2,2,1,1,1,1,2,1,4,4,2,1,4,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,2,2,1,1,2,2,1,2,1.003289
41803,429,13691376000,13692039288,1,5,1,1,1,26,2,5,1,2,0,0,0,1,Shop,2,1,26,2,1,1,,8,,4,,,15000,,0,0,0,1,0,0,1,Chhaka,0,0,0,0,1,0,0,4,2,2,4,4,1,2,2,1,1,1,2,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,4,2,4,4,2,4,4,3,4,3,1,0.802632
41888,429,13691376000,13692040737,1,3,1,1,1,28,2,3,1,2,0,0,0,1,Agriculture,2,1,28,2,1,2,,2,,8,,,10000,,0,0,0,1,0,0,1,Hizre,0,0,0,1,0,0,0,3,1,4,4,4,2,1,1,4,4,1,1,4,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,2,2,2,1,2,1,1,2,1.146617
41898,429,13691376000,13692040833,1,5,1,1,1,32,2,5,1,2,0,0,0,1,Photostudiyo,2,1,32,2,1,2,,7,,4,,,16000,,0,0,0,1,0,0,1,Chhaka,1,0,0,0,0,0,0,2,3,1,2,1,2,4,1,1,1,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2,1,4,2,4,2,2,1,0.802632
41908,429,13691376000,13692041379,1,5,1,1,1,24,1,5,1,2,0,0,0,1,Hospital,2,1,24,1,1,2,,7,,11,,,12000,,0,0,0,1,0,0,1,Kinnar,0,1,0,0,0,0,0,1,1,1,1,1,1,4,4,4,4,1,4,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,1,1,1,0.752467
41910,429,13691376000,13692041750,1,3,1,1,1,30,2,3,1,2,0,0,0,1,LethMachineMan,2,1,30,2,1,1,,5,,2,,,10000,,0,0,0,1,0,0,1,Hizra,1,0,0,0,0,0,0,1,2,1,1,1,1,3,2,4,1,2,2,4,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,2,2,2,1,1,2,2,2,2,2,2,1.146617
41933,429,13691203200,13692021587,1,5,2,2,1,35,3,2,1,1,0,0,0,1,Driver,2,1,35,2,2,2,,5,,15,House Wife,,10000,,0,0,0,1,0,0,1,Kinnar,0,1,1,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0.752467
41948,429,13691376000,13692043645,1,5,1,1,1,45,4,5,1,2,0,0,0,1,Mistri,2,1,45,3,1,2,,3,,2,,,8000,,0,0,0,1,0,0,1,Chhaka,0,1,0,0,0,0,0,2,1,2,4,4,2,1,2,1,1,3,4,3,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,4,2,1,4,2,4,4,3,2,1.254112
41959,429,13691376000,13692043057,1,3,1,2,1,35,3,3,1,2,0,0,0,1,Raj mistri,2,1,35,2,2,2,,2,,14,,,2500,,0,0,0,1,1,0,1,Hizra,0,0,0,0,1,0,0,3,2,2,1,4,2,1,2,1,2,4,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,3,4,4,3,3,4,1,4,4,4,2,0.802632
41960,429,13691376000,13692044053,1,3,1,1,1,40,3,3,1,2,0,0,0,1,Leth Bussiness,2,1,40,3,1,2,,6,,4,,,10000,,0,0,0,1,0,0,1,Hizra,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,4,2,1,3,4,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,2,2,1,1,2,2,2,2,1,2,0.877878
41963,429,13691203200,13692023714,1,5,2,2,1,35,3,2,1,1,0,0,0,1,Business  of Transport,2,1,35,2,2,2,,10,,15,Houses  Wife,,25000,,0,0,0,1,0,0,1,Kinner,0,0,0,0,1,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0.752467
41979,429,13691376000,13692044115,1,10,1,1,1,31,2,4,1,2,0,0,0,1,Autodriver,2,1,31,2,1,2,,7,,8,,,20000,,0,0,0,1,0,0,1,Sister,0,0,1,0,0,0,0,1,1,1,2,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,1,1,1,3,1,1,1,1,1,1.003289
41981,429,13691376000,13692045137,1,3,1,2,1,30,2,3,1,2,0,0,0,1,Carpenter,2,1,30,2,2,2,,4,,3,,,4000,,0,0,0,1,0,0,1,Hizra,0,0,0,0,1,0,0,4,2,4,2,2,5,1,1,1,2,4,4,4,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,4,2,2,4,2,1,4,5,2,0.802632
41983,429,13691203200,13692024482,1,5,2,2,1,35,3,2,1,1,0,0,0,1,Shop,2,1,35,2,2,2,,9,,15,House Wife,,10000,,0,0,0,1,0,0,1,Kinner,0,1,0,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0.752467
41999,429,13691376000,13692046129,1,3,1,2,1,18,1,3,1,2,0,0,0,1,Land,2,1,18,1,2,1,,4,,13,,,5000,,0,0,0,1,0,0,1,Hizra,0,0,0,0,1,0,0,4,5,4,4,5,1,5,1,4,4,5,5,4,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,5,1,2,4,4,4,1,1,5,4,2,1.337719
42002,429,13691203200,13692025337,1,5,2,2,1,34,2,2,1,1,0,0,0,1,Driver,2,1,34,2,2,2,,6,,15,Houses  Wife,,12000,,0,0,0,1,0,0,1,Kinner or Hizra,0,0,1,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0.752467
42018,429,13691376000,13692046290,1,10,1,1,1,60,5,4,1,2,0,0,0,1,Security,2,1,60,4,1,3,,5,,15,Security,,15000,,0,0,0,1,0,0,1,Thriyatu,0,1,0,0,0,0,0,5,1,4,1,1,1,1,1,1,5,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,2,1,1,1,1,1,1,1,1,1.185706
42023,429,13691376000,13692046316,1,10,1,1,1,36,3,4,1,2,0,1,0,0,,2,1,36,3,1,2,,5,,4,,,5000,,0,0,0,1,0,0,1,Akka,0,1,1,0,0,0,0,3,1,4,4,4,1,3,3,1,4,2,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,5,2,2,2,1,2,2,1,1,1,0.836075
42025,429,13691203200,13692026709,1,5,2,2,1,35,3,2,1,1,0,0,0,1,Driver,2,1,35,2,2,2,,6,,15,House Wife,,10000,,0,0,0,1,0,0,1,Kinner or Hizra,0,1,0,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0.752467
42040,429,13691376000,13692048039,1,10,1,1,1,20,1,4,1,2,0,0,0,1,No,2,1,20,1,1,1,,9,,10,,,20000,,0,0,0,1,0,0,1,Thriyathu,1,0,0,0,0,0,0,1,1,1,2,1,1,1,1,4,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,5,5,5,1,1,1.003289
42041,429,13691203200,13692027711,1,5,2,2,1,24,1,2,1,1,0,0,0,1,Water Supply,2,1,24,1,2,2,,6,,15,Houses Wife,,15000,,0,0,0,1,0,0,1,Kinner or Hizra,0,1,1,1,0,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1.003289
42055,429,13691376000,13692048471,1,10,1,1,1,26,2,4,1,2,0,1,0,0,,2,1,26,2,1,2,,7,,2,,,16000,,0,0,1,0,0,0,1,Friends,0,1,0,1,0,0,0,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1.003289
